label,split_file,embedding_file
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg038_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg038_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg038_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg038_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg038_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg038_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg039_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg039_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg039_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg039_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg039_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg039_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg039_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg039_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg039_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg039_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg040_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg040_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg040_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg040_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg040_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg040_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg040_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg040_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg040_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg040_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg041_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg041_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg041_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg041_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg041_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg041_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg041_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg041_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg041_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg041_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg042_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg042_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg042_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg042_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg042_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg042_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg042_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg042_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg042_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg042_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg043_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg043_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg043_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg043_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg043_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg043_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg043_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg043_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg043_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg043_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg044_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg044_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg044_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg044_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg044_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg044_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg044_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg044_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg044_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg044_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg045_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg045_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg045_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg045_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg045_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg045_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg045_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg045_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg045_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg045_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg046_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg046_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg046_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg046_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg046_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg046_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg046_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg046_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg046_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg046_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg047_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg047_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg047_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg047_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg047_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg047_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg047_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg047_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg047_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg047_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg048_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg048_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg048_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg048_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg048_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg048_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg048_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg048_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg048_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg048_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg049_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg049_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg049_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg049_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg049_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg049_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg049_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg049_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_17_seg049_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_17_seg049_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg000_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg000_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg000_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg000_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg000_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg000_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg000_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg000_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg000_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg000_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg001_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg001_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg001_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg001_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg001_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg001_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg001_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg001_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg001_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg001_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg002_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg002_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg002_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg002_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg002_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg002_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg002_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg002_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg002_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg002_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg003_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg003_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg003_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg003_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg003_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg003_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg003_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg003_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg003_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg003_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg004_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg004_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg004_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg004_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg004_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg004_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg004_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg004_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg004_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg004_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg005_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg005_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg005_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg005_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg005_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg005_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg005_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg005_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg005_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg005_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg006_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg006_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg006_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg006_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg006_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg006_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg006_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg006_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg006_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg006_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg007_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg007_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg007_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg007_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg007_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg007_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg007_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg007_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg007_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg007_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg008_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg008_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg008_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg008_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg008_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg008_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg008_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg008_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg008_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg008_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg009_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg009_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg009_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg009_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg009_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg009_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg009_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg009_shift_0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg009_shift_m0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg009_shift_m0_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg010_gain_0_7.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg010_gain_0_7.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg010_gain_1_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg010_gain_1_2.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg010_noise.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg010_noise.npy
traffic,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_split_5s/traffic/traffic_18_seg010_shift_0_2.wav,/Users/nazzang/Desktop/20220975/졸프/poco_project/data/aug_embeddings/traffic/traffic_18_seg010_shift_0_2.npy
